model,seed,metric,metric_group,target_condition,n_source,n_source_clusters,n_target,source_bootstrap_unit,target_bootstrap_unit,n_boot_requested,n_boot_valid,source_performance,source_ci_low,source_ci_high,target_performance,target_ci_low,target_ci_high,degradation,degradation_ci_low,degradation_ci_high,tau,epsilon,tac_decision,etc_decision,joint_region,source_file,target_file
ResNet50,4236551057,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.7331067245837224,0.6507736092373525,0.8066572646824517,0.7835951231740734,0.6193428262276848,0.9102803564830811,-0.050488398590351036,-0.2052903245920443,0.13103196326055092,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed4236551057_20260723T064245Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed4236551057_20260723T064245Z.csv
DenseNet121,347535239,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6347441386626473,0.54205165569403,0.7207804446438467,0.7682456858303803,0.5842573052987046,0.9355975965856803,-0.133501547167733,-0.3308950367177234,0.07320133190023008,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed347535239_20260723T064346Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed347535239_20260723T064346Z.csv
DenseNet121,780568470,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6376684224424314,0.5423851744702727,0.7262233431038575,0.7096442638090297,0.5153573695476156,0.892516739650793,-0.07197584136659829,-0.28386670662639735,0.14383996228728205,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6485687691164328,0.5574173164480937,0.7318518329840322,0.7354780782390249,0.5423852206306126,0.9081245307590791,-0.0869093091225921,-0.2867610835569139,0.12036259253905078,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.60966629717739,0.5118210653063637,0.7075431093791962,0.7433113623171905,0.5491720015885885,0.9078156653032651,-0.13364506513980057,-0.3260922089277854,0.08447239108741317,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
DenseNet121,4236551057,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6016291535254957,0.5082950646358343,0.6997524529052995,0.7843193054972506,0.6060653633599813,0.92109830819179,-0.18269015197175487,-0.34883960195834646,0.018263125286825048,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.7001472721848947,0.6161362372753207,0.7772055800449388,0.7723734060152909,0.6071219471344198,0.8968711726348004,-0.07222613383039622,-0.223433296949093,0.10704312025029332,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6825713172335899,0.5949400485761476,0.7616164847805241,0.6774996021800532,0.47718032427987755,0.8643842799718562,0.005071715053536652,-0.20568032062067104,0.22027939389685589,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6946370557440267,0.608626099403133,0.7724426978522376,0.7070046424480305,0.5101378941664914,0.8689546015224198,-0.012367586704003841,-0.19989043540155926,0.19814547502402158,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
MobileNetV2,3368960919,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6871917993029828,0.6018829443039988,0.7646251523694558,0.753199307762116,0.5740774789623566,0.8898667270175296,-0.06600750845913317,-0.233178975065777,0.12684926034109253,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv
MobileNetV2,4236551057,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6787899531128899,0.589637444901761,0.759414548274634,0.6813644349138164,0.48444487292002053,0.8602219370150248,-0.0025744818009264536,-0.2032261848061843,0.2132126974291707,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv
EfficientNetV2B0,347535239,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6297857935070489,0.5390069869056887,0.726693679311519,0.7913825643453336,0.6241718835791149,0.915779078570895,-0.16159677083828472,-0.31754493678751017,0.03337419397661089,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv
EfficientNetV2B0,780568470,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.644846685990229,0.550807981316291,0.7377815854020806,0.8308083536120587,0.6843107137173593,0.9382581414685118,-0.18596166762182975,-0.33498778221054293,-0.014300204903931526,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv
EfficientNetV2B0,1431725881,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6371871370403901,0.5413533055839804,0.7341184123862409,0.7893948689476349,0.6150294930403171,0.9173498363667135,-0.1522077319072448,-0.3141675901757241,0.04722818231522923,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv
EfficientNetV2B0,3368960919,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6362078479111519,0.5434983004388347,0.7326332581061891,0.7811508385878296,0.5997562399410227,0.9110862503163552,-0.1449429906766777,-0.30853156761056566,0.05554735946043728,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv
EfficientNetV2B0,4236551057,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6425857031315155,0.550257918601334,0.7319064591399207,0.7740698564559718,0.5920315030363791,0.9152750824519871,-0.1314841533244563,-0.30141763511158187,0.07546816887801941,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv
VGG16,347535239,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6669882558981727,0.5718915597492142,0.7520993667885063,0.7256797238691239,0.5438927994245946,0.8980154536230915,-0.05869146797095126,-0.2555516007148119,0.14111486206778362,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed347535239_20260723T064731Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed347535239_20260723T064731Z.csv
VGG16,780568470,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6814053249936064,0.5886879128327623,0.766603129990404,0.7589786037579436,0.5754156165094234,0.9183932880794962,-0.07757327876433717,-0.26196774425075137,0.12458260001584773,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed780568470_20260723T064823Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed780568470_20260723T064823Z.csv
VGG16,1431725881,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6243616111577942,0.5276596505978541,0.7137773841531999,0.6681296093877369,0.47416332094118474,0.8691033549106536,-0.043767998229942706,-0.266875258223139,0.1730324173107855,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed1431725881_20260723T064744Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed1431725881_20260723T064744Z.csv
VGG16,3368960919,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6814685716450942,0.5927154133822591,0.7609551605324965,0.6785776610566527,0.47637914626504896,0.8659912755375868,0.0028909105884414865,-0.20690731709623117,0.22062278436157043,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed3368960919_20260723T064757Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed3368960919_20260723T064757Z.csv
VGG16,4236551057,auc_pr,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6432489204653304,0.551760914173074,0.7308752613836786,0.7195706461883291,0.527764848990166,0.9028570951111543,-0.07632172572299867,-0.28503815485429995,0.1339495642558851,0.85,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed4236551057_20260723T064811Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed4236551057_20260723T064811Z.csv
ResNet50,347535239,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6682926829268293,0.5995197796422812,0.7286821705426356,0.7151515151515152,0.6337962557956435,0.7885714285714286,-0.0468588322246859,-0.14726224051264344,0.05612791211064123,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed347535239_20260723T064052Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed347535239_20260723T064052Z.csv
ResNet50,780568470,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6580976863753213,0.586890589569161,0.7205256229129207,0.7295597484276729,0.647887323943662,0.8021405065522712,-0.07146206205235162,-0.17339985885651812,0.030157393244526175,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed780568470_20260723T064323Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed780568470_20260723T064323Z.csv
ResNet50,1431725881,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6461538461538462,0.5730643238848501,0.7095240734874881,0.7455621301775148,0.6666666666666666,0.8135593220338984,-0.09940828402366864,-0.2015308225512211,0.00167258446414922,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed1431725881_20260723T064130Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed1431725881_20260723T064130Z.csv
ResNet50,3368960919,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6408268733850129,0.5671641791044776,0.7055963912954499,0.6923076923076923,0.6040268456375839,0.7674418604651163,-0.05148081892267942,-0.1558980638893044,0.060678315204813676,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed3368960919_20260723T064208Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed3368960919_20260723T064208Z.csv
ResNet50,4236551057,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6600496277915633,0.5896656534954408,0.7224674873005501,0.7455621301775148,0.6666666666666666,0.813953488372093,-0.08551250238595154,-0.18345927947358645,0.014663027723338303,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed4236551057_20260723T064245Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed4236551057_20260723T064245Z.csv
DenseNet121,347535239,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6014319809069213,0.5298701298701298,0.6652546805191121,0.725,0.6415022324643526,0.8,-0.12356801909307868,-0.2285199218504055,-0.016919888964264294,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed347535239_20260723T064346Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed347535239_20260723T064346Z.csv
DenseNet121,780568470,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6238095238095238,0.5528846153846154,0.687785687523417,0.7125,0.6282051282051282,0.7868852459016393,-0.08869047619047621,-0.19299468257543753,0.017501399662493745,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6288416075650118,0.5578185697871642,0.6921391529818495,0.6909090909090909,0.6043093042344648,0.7664670658682635,-0.06206748334407908,-0.16639661829913044,0.045076388389212935,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6139088729016786,0.539212383066434,0.6795180722891566,0.6666666666666666,0.5734265734265734,0.7472789115646254,-0.052757793764988015,-0.16256370527837624,0.059753133759983076,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
DenseNet121,4236551057,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6157407407407407,0.5450121654501217,0.6783925132269276,0.6883116883116883,0.5985401459854015,0.766672932330827,-0.07257094757094762,-0.179326316993845,0.03748064817324769,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6412213740458015,0.5689655172413793,0.7041564792176039,0.6748466257668712,0.5873979314099075,0.7530864197530864,-0.03362525172106967,-0.1390296646596097,0.07574511079713458,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6419753086419753,0.5661350703803534,0.706941925146623,0.7191011235955056,0.6390532544378699,0.7894736842105263,-0.07712581495353033,-0.17959783789638523,0.026797927924166822,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6336633663366337,0.5632089692858488,0.697039029722682,0.6904761904761905,0.6037735849056604,0.7657142857142857,-0.056812824139556795,-0.16204618821100125,0.049967948717948664,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
MobileNetV2,3368960919,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6178010471204188,0.544890612303673,0.6844979057453702,0.6705882352941176,0.5853658536585366,0.7486631016042781,-0.05278718817369876,-0.1582479258932488,0.054745326193601986,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv
MobileNetV2,4236551057,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6124401913875598,0.5386530745735193,0.680751421850341,0.7542857142857143,0.675,0.8205202312138727,-0.14184552289815455,-0.24300084756076057,-0.03972215098795496,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv
EfficientNetV2B0,347535239,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6385224274406333,0.5645151479475709,0.7042269417861571,0.7865168539325843,0.7165685070096834,0.8478260869565217,-0.14799442649195105,-0.24358261849115506,-0.05130722917040788,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv
EfficientNetV2B0,780568470,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6307277628032345,0.5569620253164557,0.6982561055461904,0.8064516129032258,0.7398843930635838,0.8653846153846154,-0.17572385009999125,-0.27119311959869863,-0.08055957630509848,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv
EfficientNetV2B0,1431725881,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6419753086419753,0.5690128703254007,0.7058823529411765,0.8148148148148148,0.7487672098016925,0.8708133971291866,-0.1728395061728395,-0.26657468203340656,-0.08147750007028647,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv
EfficientNetV2B0,3368960919,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6138107416879796,0.5388837153772683,0.680952380952381,0.8066298342541437,0.7375,0.8645833333333334,-0.19281909256616414,-0.2862157125332231,-0.09910546232103416,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv
EfficientNetV2B0,4236551057,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6124661246612466,0.5360211711966246,0.680306905370844,0.7640449438202247,0.6875,0.8290155440414507,-0.15157881915897808,-0.2526891388932506,-0.04945395171138151,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv
VGG16,347535239,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6423357664233577,0.5714285714285714,0.7043483849334973,0.7486033519553073,0.6708074534161491,0.8152173913043478,-0.1062675855319496,-0.2039493600785554,-0.010189509004401931,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed347535239_20260723T064731Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed347535239_20260723T064731Z.csv
VGG16,780568470,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6440677966101694,0.5735155007949125,0.7077625570776256,0.7160493827160493,0.632258064516129,0.7898089171974523,-0.0719815861058799,-0.1739723508250288,0.03168764229151864,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed780568470_20260723T064823Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed780568470_20260723T064823Z.csv
VGG16,1431725881,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6084788029925187,0.5305017199429483,0.6778047952387134,0.6792452830188679,0.5906040268456376,0.7570621468926554,-0.07076648002634922,-0.183601525596597,0.04243649433491716,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed1431725881_20260723T064744Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed1431725881_20260723T064744Z.csv
VGG16,3368960919,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6265664160401002,0.5524270653660858,0.691076113913283,0.6875,0.5974025974025974,0.7636363636363637,-0.060933583959899784,-0.1660729405398524,0.04737008338509249,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed3368960919_20260723T064757Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed3368960919_20260723T064757Z.csv
VGG16,4236551057,f1,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.5939675174013921,0.5205462947681135,0.6597531630501327,0.75,0.6740818942764498,0.8167539267015707,-0.1560324825986079,-0.2542785890580008,-0.05589145550294972,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed4236551057_20260723T064811Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed4236551057_20260723T064811Z.csv
ResNet50,347535239,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6682926829268293,0.6,0.7286483938128822,0.7401574803149606,0.6491228070175439,0.8205128205128205,-0.07186479738813134,-0.17734114658794553,0.03467292270243808,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed347535239_20260723T064052Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed347535239_20260723T064052Z.csv
ResNet50,780568470,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6580976863753213,0.5835694050991501,0.7216981132075472,0.7377049180327869,0.6440677966101694,0.819672131147541,-0.07960723165746564,-0.1906703697822972,0.03417323170756736,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed780568470_20260723T064323Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed780568470_20260723T064323Z.csv
ResNet50,1431725881,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6461538461538462,0.576,0.7091298057413059,0.7786259541984732,0.6902654867256637,0.8527131782945736,-0.13247210804462706,-0.23502995506632737,-0.026663387239836935,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed1431725881_20260723T064130Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed1431725881_20260723T064130Z.csv
ResNet50,3368960919,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6408268733850129,0.5678187416847267,0.707776390949673,0.7107438016528925,0.6126126126126126,0.7971014492753623,-0.06991692826787965,-0.1843847804459361,0.0484707678153228,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed3368960919_20260723T064208Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed3368960919_20260723T064208Z.csv
ResNet50,4236551057,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6600496277915633,0.5885714285714285,0.7209876543209877,0.7727272727272727,0.6875,0.8472222222222222,-0.11267764493570942,-0.21573012019071094,-0.006990133484778735,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed4236551057_20260723T064245Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed4236551057_20260723T064245Z.csv
DenseNet121,347535239,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6014319809069213,0.5294117647058824,0.6651272856325613,0.7401574803149606,0.6461538461538462,0.8188976377952756,-0.13872549940803935,-0.24645404959359402,-0.027947844249599826,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed347535239_20260723T064346Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed347535239_20260723T064346Z.csv
DenseNet121,780568470,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6238095238095238,0.5542153500652484,0.6860986547085202,0.736,0.6393270422923268,0.8175182481751825,-0.11219047619047617,-0.2200893508662666,0.0007526708008749715,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6288416075650118,0.5573770491803278,0.694145909691575,0.7286821705426356,0.6349206349206349,0.8091603053435115,-0.09984056297762378,-0.20839857671767711,0.01499731344170702,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6139088729016786,0.5422881945955355,0.679612701214643,0.6829268292682927,0.5811965811965812,0.7692307692307693,-0.06901795636661412,-0.1819573790614644,0.050781549611924985,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
